agent_id,institution_choice,agent_group,event_round,event_types,reputation,reputation_delta,horizon,prop_at_event,prop_after_mean,delta_prop,contrib_at_event,contrib_after_mean,delta_contrib,n_post_rounds
5,SFI,developing,15,gossip_target,4.96,3.96,med,0.0168160037565717,0.025343542471098737,0.008527538714527036,174338.0,333333.3333333333,158995.3333333333,3
5,SFI,developing,17,bad_rep|rep_drop|gossip_target,1.36,-3.64,imm,0.0760306274132962,0.0,-0.0760306274132962,1000000.0,0.0,-1000000.0,1
5,SFI,developing,17,bad_rep|rep_drop|gossip_target,1.36,-3.64,short,0.0760306274132962,0.0,-0.0760306274132962,1000000.0,0.0,-1000000.0,2
5,SFI,developing,17,bad_rep|rep_drop|gossip_target,1.36,-3.64,med,0.0760306274132962,0.0,-0.0760306274132962,1000000.0,0.0,-1000000.0,3
5,SFI,developing,19,bad_rep|rep_drop|gossip_target,1.36,-3.64,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
5,SFI,developing,19,bad_rep|rep_drop|gossip_target,1.36,-3.64,short,0.0,0.12607496159014625,0.12607496159014625,0.0,2500000.0,2500000.0,2
5,SFI,developing,19,bad_rep|rep_drop|gossip_target,1.36,-3.64,med,0.0,0.08404997439343083,0.08404997439343083,0.0,1666666.6666666667,1666666.6666666667,3
5,SFI,developing,20,bad_rep|gossip_target,1.0,-0.3600000000000001,imm,0.0,0.2521499231802925,0.2521499231802925,0.0,5000000.0,5000000.0,1
5,SFI,developing,20,bad_rep|gossip_target,1.0,-0.3600000000000001,short,0.0,0.12607496159014625,0.12607496159014625,0.0,2500000.0,2500000.0,2
5,SFI,developing,20,bad_rep|gossip_target,1.0,-0.3600000000000001,med,0.0,0.8344718771316035,0.8344718771316035,0.0,8333333.333333333,8333333.333333333,3
5,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,imm,0.2521499231802925,0.0,-0.2521499231802925,5000000.0,0.0,-5000000.0,1
5,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,short,0.2521499231802925,1.125632854107259,0.8734829309269666,5000000.0,10000000.0,5000000.0,2
5,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,med,0.2521499231802925,0.7504219027381728,0.4982719795578803,5000000.0,6666666.666666667,1666666.666666667,3
5,SFI,developing,23,bad_rep|rep_drop|gossip_target,1.36,-4.72,imm,2.251265708214518,0.0,-2.251265708214518,20000000.0,0.0,-20000000.0,1
5,SFI,developing,23,bad_rep|rep_drop|gossip_target,1.36,-4.72,short,2.251265708214518,0.15053902195752275,-2.1007266862569955,20000000.0,2000000.0,-18000000.0,2
5,SFI,developing,23,bad_rep|rep_drop|gossip_target,1.36,-4.72,med,2.251265708214518,0.20648468856049537,-2.044781019654023,20000000.0,3000000.0,-17000000.0,3
5,SFI,developing,25,bad_rep|rep_drop|gossip_target,1.36,-5.44,imm,0.3010780439150455,0.3183760217664406,0.017297977851395085,4000000.0,5000000.0,1000000.0,1
5,SFI,developing,25,bad_rep|rep_drop|gossip_target,1.36,-5.44,short,0.3010780439150455,0.1591880108832203,-0.1418900330318252,4000000.0,2500000.0,-1500000.0,2
5,SFI,developing,25,bad_rep|rep_drop|gossip_target,1.36,-5.44,med,0.3010780439150455,0.15784724277055956,-0.14323080114448594,4000000.0,3000000.0,-1000000.0,3
5,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.28,imm,0.1551657065452381,0.1398534361163119,-0.015312270428926189,4000000.0,4000000.0,0.0,1
5,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.28,short,0.1551657065452381,0.06992671805815595,-0.08523898848708214,4000000.0,2000000.0,-2000000.0,2
5,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.28,med,0.1551657065452381,0.06992671805815595,-0.08523898848708214,4000000.0,2000000.0,-2000000.0,2
6,SI,developed,5,bad_rep|rep_drop|gossip_target,1.0,-5.56,imm,0.2413140466835295,0.2038543273337925,-0.03745971934973699,4000000.0,4102865.0,102865.0,1
6,SI,developed,5,bad_rep|rep_drop|gossip_target,1.0,-5.56,short,0.2413140466835295,0.10192716366689625,-0.13938688301663324,4000000.0,2051432.5,-1948567.5,2
6,SI,developed,5,bad_rep|rep_drop|gossip_target,1.0,-5.56,med,0.2413140466835295,0.4980340880432854,0.2567200413597559,4000000.0,11367621.666666666,7367621.666666666,3
6,SI,developed,8,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,1.2902479367960638,0.3385729331814823,-0.9516750036145815,30000000.0,12000000.0,-18000000.0,1
6,SI,developed,8,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,1.2902479367960638,0.4198113348797571,-0.8704366019163067,30000000.0,16500000.0,-13500000.0,2
6,SI,developed,8,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,1.2902479367960638,0.3825757615111111,-0.9076721752849526,30000000.0,16608653.0,-13391347.0,3
6,SI,developed,10,rep_drop,5.24,-2.76,imm,0.5010497365780319,0.3081046147738191,-0.19294512180421275,21000000.0,16825959.0,-4174041.0,1
6,SI,developed,10,rep_drop,5.24,-2.76,short,0.5010497365780319,0.259256311444945,-0.24179342513308688,21000000.0,15912979.5,-5087020.5,2
6,SI,developed,10,rep_drop,5.24,-2.76,med,0.5010497365780319,0.2805947319193949,-0.220455004658637,21000000.0,18941986.333333332,-2058013.666666668,3
6,SI,developed,21,bad_rep|rep_drop|gossip_target,1.36,-3.64,imm,0.0,0.0449109750311184,0.0449109750311184,0.0,15000000.0,15000000.0,1
