run,source_file,round_number,agent_id,agent_group,institution_choice,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,18,developed,SI,26321834.53333333,-16039.0,26305795.53333333,129709795.53333336,129709795.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,19,developed,SI,1321834.5333333313,-717.0,1323504.5333333313,100120005.53333336,100120005.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,20,developed,SI,26321834.53333333,-13939.0,26307895.53333333,92289880.53333336,92289880.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,21,developed,SI,26176858.53333333,-40.0,26176818.53333333,153435369.53333336,153435369.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,22,developed,SI,21321834.53333333,1478.0,21325699.53333333,134890890.53333336,134890890.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,23,developing,SFI,1384252.3714285716,0.0,1384252.3714285716,5256268.885714287,5256268.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,24,developed,SI,26321834.53333333,-3002.0,26318832.53333333,103557497.53333336,103557497.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,25,developed,SI,26321834.53333333,-607.0,26321227.53333333,114071118.53333336,114071118.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,0,developed,SI,-40050681.333333336,-5000.0,-40055291.333333336,51930845.200000025,51930845.200000025
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,1,developing,SFI,629590.4000000001,0.0,629590.4000000001,5836180.285714287,5836180.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,2,developing,SFI,1485804.4000000001,0.0,1485804.4000000001,13131871.285714287,13131871.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,3,developing,SFI,629590.4000000001,0.0,629590.4000000001,3941841.2857142873,3941841.2857142873
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,4,developed,SI,26935454.666666664,-256.0,26935198.666666664,157731079.2,157731079.2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,5,developing,SFI,1629590.4000000001,0.0,1629590.4000000001,11996976.285714287,11996976.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,6,developed,SI,21488749.666666664,-32.0,21489107.666666664,122748404.20000002,122748404.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,7,developed,SI,9852385.666666664,534.0,9853309.666666664,115030751.20000002,115030751.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,8,developing,SFI,1508053.4000000001,0.0,1508053.4000000001,13248457.285714287,13248457.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,9,developing,SFI,1629590.4000000001,0.0,1629590.4000000001,6113320.285714287,6113320.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,10,developing,SFI,-370409.59999999986,0.0,-370409.59999999986,4997275.285714287,4997275.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,11,developing,SFI,1629590.4000000001,0.0,1629590.4000000001,10390876.285714287,10390876.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,12,developing,SFI,549590.4000000001,0.0,549590.4000000001,2816735.2857142873,2816735.2857142873
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,13,developing,SFI,141077.40000000014,0.0,141077.40000000014,1629591.285714287,1629591.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,14,developed,SI,51935454.666666664,-5045.0,51930409.666666664,197608276.20000002,197608276.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,15,developing,SFI,1525329.4000000001,0.0,1525329.4000000001,5885859.285714287,5885859.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,16,developing,SFI,727700.4000000001,0.0,727700.4000000001,4107266.2857142873,4107266.2857142873
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,17,developing,SFI,210661.40000000014,0.0,210661.40000000014,3998834.2857142873,3998834.2857142873
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,18,developed,SI,26935454.666666664,-241.0,26935213.666666664,156645009.20000002,156645009.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,19,developed,SI,21935454.666666664,-14.0,21935440.666666664,122055446.20000002,122055446.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,20,developed,SI,21935454.666666664,-77.0,21935377.666666664,114225258.20000002,114225258.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,21,developed,SI,11935454.666666664,1066.0,11936910.666666664,165372280.20000002,165372280.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,22,developed,SI,51935454.666666664,-6566.0,51928888.666666664,186819779.20000002,186819779.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,23,developing,SFI,-3370409.5999999996,0.0,-3370409.5999999996,1885859.2857142873,1885859.2857142873
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,24,developed,SI,26935454.666666664,-13.0,26935441.666666664,130492939.20000002,130492939.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,25,developed,SI,1935454.6666666642,12.0,1935856.6666666642,116006975.20000002,116006975.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,0,developed,SI,35337066.866666675,-150.0,35336916.866666675,87267762.06666669,87267762.06666669
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,1,developing,SFI,-3680561.942857143,0.0,-3680561.942857143,2155618.3428571443,2155618.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,2,developing,SFI,2155618.057142857,0.0,2155618.057142857,15287489.342857145,15287489.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,3,developing,SFI,-1786222.942857143,0.0,-1786222.942857143,2155618.3428571443,2155618.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,4,developed,SI,-83625229.13333333,583.0,-83623610.13333333,74107469.06666666,74107469.06666666
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,5,developing,SFI,1155618.057142857,0.0,1155618.057142857,13152594.342857145,13152594.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,6,developed,SI,43605849.866666675,25.0,43605874.866666675,166354279.0666667,166354279.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,7,developed,SI,24105849.866666675,1059.0,24107944.866666675,139138696.0666667,139138696.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,8,developing,SFI,2034081.057142857,0.0,2034081.057142857,15282538.342857145,15282538.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,9,developing,SFI,2155618.057142857,0.0,2155618.057142857,8268938.342857145,8268938.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,10,developing,SFI,2155118.057142857,0.0,2155118.057142857,7152393.342857145,7152393.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,11,developing,SFI,1155618.057142857,0.0,1155618.057142857,11546494.342857145,11546494.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,12,developing,SFI,1141856.057142857,0.0,1141856.057142857,3958591.3428571443,3958591.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,13,developing,SFI,2155618.057142857,0.0,2155618.057142857,3785209.342857144,3785209.342857144
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,14,developed,SI,24105849.866666675,-12395.0,24094490.866666675,221702767.0666667,221702767.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,15,developing,SFI,1155618.057142857,0.0,1155618.057142857,7041477.342857145,7041477.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,16,developing,SFI,-792219.942857143,0.0,-792219.942857143,3315046.3428571443,3315046.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,17,developing,SFI,655618.057142857,0.0,655618.057142857,4654452.342857145,4654452.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,18,developed,SI,40968039.866666675,-10.0,40968029.866666675,197613039.0666667,197613039.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,19,developed,SI,64105849.866666675,-9297.0,64096552.866666675,186151999.0666667,186151999.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,20,developed,SI,-40119408.133333325,708.0,-40117664.133333325,74107594.06666669,74107594.06666669
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,21,developed,SI,54757974.866666675,-45.0,54757929.866666675,220130210.0666667,220130210.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,22,developed,SI,74105849.86666667,-15565.0,74090284.86666667,260910064.0666667,260910064.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,23,developing,SFI,1655618.057142857,0.0,1655618.057142857,3541477.3428571443,3541477.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,24,developed,SI,64105849.866666675,-6255.0,64099594.866666675,194592534.0666667,194592534.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,25,developed,SI,32022780.866666675,-106.0,32023710.866666675,148030686.0666667,148030686.0666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,0,developed,SI,4491429.533333331,56.0,4492430.533333331,91760192.60000002,91760192.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,1,developing,SFI,-244900.0,0.0,-244900.0,1910718.3428571443,1910718.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,2,developing,SFI,755100.0,0.0,755100.0,16042589.342857145,16042589.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,3,developing,SFI,-744900.0,0.0,-744900.0,1410718.3428571443,1410718.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,4,developed,SI,-3425501.4666666687,-10.0,-3424566.4666666687,70682902.6,70682902.6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,5,developing,SFI,755100.0,0.0,755100.0,13907694.342857145,13907694.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,6,developed,SI,36574498.53333333,-10198.0,36564300.53333333,202918579.60000002,202918579.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,7,developed,SI,4491429.533333331,149.0,4492523.533333331,143631219.60000002,143631219.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,8,developing,SFI,633563.0,0.0,633563.0,15916101.342857145,15916101.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,9,developing,SFI,755100.0,0.0,755100.0,9024038.342857145,9024038.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,10,developing,SFI,397481.0,0.0,397481.0,7549874.342857145,7549874.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,11,developing,SFI,755100.0,0.0,755100.0,12301594.342857145,12301594.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,12,developing,SFI,755100.0,0.0,755100.0,4713691.342857145,4713691.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,13,developing,SFI,-695796.0,0.0,-695796.0,3089413.342857144,3089413.342857144
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,14,developed,SI,-3425501.4666666687,-179.0,-3424735.4666666687,218278031.60000002,218278031.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,15,developing,SFI,-1244900.0,0.0,-1244900.0,5796577.342857145,5796577.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,16,developing,SFI,755100.0,0.0,755100.0,4070146.3428571443,4070146.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,17,developing,SFI,755100.0,0.0,755100.0,5409552.342857145,5409552.342857145
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,18,developed,SI,46574498.53333333,-16954.0,46557544.53333333,244170583.60000002,244170583.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,19,developed,SI,36574498.53333333,-721.0,36573777.53333333,222725776.60000002,222725776.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,20,developed,SI,6431897.533333331,2070.0,6433967.533333331,80541561.60000002,80541561.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,21,developed,SI,26574498.53333333,55.0,26574553.53333333,246704763.60000002,246704763.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,22,developed,SI,-3425501.4666666687,-11500.0,-3436056.4666666687,257474007.60000002,257474007.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,23,developing,SFI,578027.0,0.0,578027.0,4119504.3428571443,4119504.3428571443
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,24,developed,SI,21574498.53333333,-11.0,21574487.53333333,216167021.60000002,216167021.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,25,developed,SI,36574498.53333333,-581.0,36573917.53333333,184604603.60000002,184604603.60000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,0,developed,SI,-42537242.4,-297.0,-42537202.4,49222990.200000025,49222990.200000025
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,1,developing,SFI,1285117.8285714288,0.0,1285117.8285714288,3195836.1714285733,3195836.1714285733
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,2,developing,SFI,1285117.8285714288,0.0,1285117.8285714288,17327707.171428572,17327707.171428572
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,3,developing,SFI,585117.8285714288,0.0,585117.8285714288,1995836.171428573,1995836.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,4,developed,SI,29222949.6,-135.0,29222814.6,99905717.19999999,99905717.19999999
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,5,developing,SFI,1285117.8285714288,0.0,1285117.8285714288,15192812.171428574,15192812.171428574
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,6,developed,SI,19222949.6,53.0,19223002.6,222141582.20000002,222141582.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,7,developed,SI,-777050.3999999985,221.0,-776492.3999999985,142854727.20000002,142854727.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,8,developing,SFI,1163580.8285714288,0.0,1163580.8285714288,17079682.171428572,17079682.171428572
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,9,developing,SFI,1285117.8285714288,0.0,1285117.8285714288,10309156.171428574,10309156.171428574
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,10,developing,SFI,-2714882.1714285715,0.0,-2714882.1714285715,4834992.171428573,4834992.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,11,developing,SFI,1285117.8285714288,0.0,1285117.8285714288,13586712.171428574,13586712.171428574
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,12,developing,SFI,271355.8285714288,0.0,271355.8285714288,4985047.171428573,4985047.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,13,developing,SFI,285117.8285714288,0.0,285117.8285714288,3374531.1714285724,3374531.1714285724
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,14,developed,SI,39222949.6,-125.0,39222824.6,257500856.20000002,257500856.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,15,developing,SFI,-1714882.1714285712,0.0,-1714882.1714285712,4081695.1714285733,4081695.1714285733
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,16,developing,SFI,1081610.8285714288,0.0,1081610.8285714288,5151757.171428573,5151757.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,17,developing,SFI,285117.8285714288,0.0,285117.8285714288,5694670.171428573,5694670.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,18,developed,SI,34222949.6,-4016.0,34218933.6,278389517.20000005,278389517.20000005
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,19,developed,SI,-777050.3999999985,35.0,-776678.3999999985,221949098.20000002,221949098.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,7139880.6000000015,23.0,7140240.6000000015,87681802.20000002,87681802.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,49222949.6,-3404.0,49219545.6,295924309.20000005,295924309.20000005
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,49222949.6,-6402.0,49216547.6,306690555.20000005,306690555.20000005
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,23,developing,SFI,1079142.8285714288,0.0,1079142.8285714288,5198647.171428573,5198647.171428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,19740337.6,494.0,19740831.6,235907853.20000002,235907853.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,18376700.6,41.0,18377078.6,202981682.20000002,202981682.20000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,2246383.7333333343,-4965.0,2242680.7333333343,51465670.93333336,51465670.93333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,1,developing,SFI,529418.3999999999,0.0,529418.3999999999,3725254.571428573,3725254.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,2,developing,SFI,-13602452.6,0.0,-13602452.6,3725254.5714285728,3725254.5714285728
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,3,developing,SFI,2225254.4,0.0,2225254.4,4221090.571428573,4221090.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,4,developed,SI,11692542.733333334,-7.0,11692535.733333334,111598252.93333332,111598252.93333332
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,5,developing,SFI,3725254.4,0.0,3725254.4,18918066.571428575,18918066.571428575
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,6,developed,SI,27465649.733333334,-21156.0,27444493.733333334,249586075.93333334,249586075.93333334
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,7,developed,SI,-22534350.266666666,-12498.0,-22545586.266666666,120309140.93333335,120309140.93333335
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,8,developing,SFI,3603717.4,0.0,3603717.4,20683399.57142857,20683399.57142857
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,9,developing,SFI,3725254.4,0.0,3725254.4,14034410.571428575,14034410.571428575
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,10,developing,SFI,2725254.4,0.0,2725254.4,7560246.571428573,7560246.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,11,developing,SFI,2725254.4,0.0,2725254.4,16311966.571428575,16311966.571428575
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,12,developing,SFI,2725254.4,0.0,2725254.4,7710301.571428573,7710301.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,13,developing,SFI,2274358.4,0.0,2274358.4,5648889.571428573,5648889.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,14,developed,SI,7465649.733333334,3030.0,7469941.733333334,264970797.93333334,264970797.93333334
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,15,developing,SFI,1725254.4,0.0,1725254.4,5806949.571428573,5806949.571428573
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,16,developing,SFI,3725254.4,0.0,3725254.4,8877011.571428573,8877011.571428573
