term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
contribution considered,0,1,-4.448176256457513,-0.4426317764192421
cooperate free-riding,0,1,-4.448176256457513,-0.4426317764192421
towards low,0,1,-4.448176256457513,-0.4426317764192421
sfi mostly,0,1,-4.448176256457513,-0.4426317764192421
contribution excessively,0,1,-4.448176256457513,-0.4426317764192421
high-contribution strategy,0,1,-4.448176256457513,-0.4426317764192421
aligns balance,0,1,-4.448176256457513,-0.4426317764192421
wealth cooperate,0,1,-4.448176256457513,-0.4426317764192421
cooperate defect,0,1,-4.448176256457513,-0.4426317764192421
payoff suggest,0,1,-4.448176256457513,-0.4426317764192421
want follow,0,1,-4.448176256457513,-0.4426317764192421
shift group,0,1,-4.448176256457513,-0.4426317764192421
less marginal,0,1,-4.448176256457513,-0.4426317764192421
sfi lag,0,1,-4.448176256457513,-0.4426317764192421
contribution serves,0,1,-4.448176256457513,-0.4426317764192421
members mcpr,0,1,-4.448176256457513,-0.4426317764192421
incentivizes cooperate,0,1,-4.448176256457513,-0.4426317764192421
members since,0,1,-4.448176256457513,-0.4426317764192421
affect current,0,1,-4.448176256457513,-0.4426317764192421
achieve highest,0,1,-4.448176256457513,-0.4426317764192421
rational contribute,0,1,-4.448176256457513,-0.4426317764192421
maintaining significant,0,1,-4.448176256457513,-0.4426317764192421
showing contributors,0,1,-4.448176256457513,-0.4426317764192421
advantage stage,0,1,-4.448176256457513,-0.4426317764192421
indicated internal,0,1,-4.448176256457513,-0.4426317764192421
level previous,0,1,-4.448176256457513,-0.4426317764192421
strategy ignoring,0,1,-4.448176256457513,-0.4426317764192421
cooperate trend,0,1,-4.448176256457513,-0.4426317764192421
10m contribution,0,1,-4.448176256457513,-0.4426317764192421
little sfi,0,1,-4.448176256457513,-0.4426317764192421
acknowledging potential,0,1,-4.448176256457513,-0.4426317764192421
recent choices,0,1,-4.448176256457513,-0.4426317764192421
commitment considering,0,1,-4.448176256457513,-0.4426317764192421
scattered across,0,1,-4.448176256457513,-0.4426317764192421
mcpr shift,0,1,-4.448176256457513,-0.4426317764192421
contributers mostly,0,1,-4.448176256457513,-0.4426317764192421
choices indicates,0,1,-4.448176256457513,-0.4426317764192421
punishment reward,0,1,-4.448176256457513,-0.4426317764192421
low nothing,0,1,-4.448176256457513,-0.4426317764192421
budget constraints,0,1,-4.448176256457513,-0.4426317764192421
notice sfi,0,1,-4.448176256457513,-0.4426317764192421
except contributes,0,1,-4.448176256457513,-0.4426317764192421
stage limited,0,1,-4.448176256457513,-0.4426317764192421
stage see,0,1,-4.448176256457513,-0.4426317764192421
increase cumulative,0,1,-4.448176256457513,-0.4426317764192421
afford affect,0,1,-4.448176256457513,-0.4426317764192421
others varied,0,1,-4.448176256457513,-0.4426317764192421
contribution apparent,0,1,-4.448176256457513,-0.4426317764192421
made high,0,1,-4.448176256457513,-0.4426317764192421
contribute low,0,1,-4.448176256457513,-0.4426317764192421
low defectors,0,1,-4.448176256457513,-0.4426317764192421
fixed amount,0,1,-4.448176256457513,-0.4426317764192421
selfish-institutional sfi,0,1,-4.448176256457513,-0.4426317764192421
preserve wealth,0,1,-4.448176256457513,-0.4426317764192421
sfi choose,0,1,-4.448176256457513,-0.4426317764192421
strategy suggests,0,1,-4.448176256457513,-0.4426317764192421
limited budget,0,1,-4.448176256457513,-0.4426317764192421
highest marginal,0,1,-4.448176256457513,-0.4426317764192421
indicating cooperate,0,1,-4.448176256457513,-0.4426317764192421
moderately given,0,1,-4.448176256457513,-0.4426317764192421
contribute around,0,1,-4.448176256457513,-0.4426317764192421
public good,0,1,-4.448176256457513,-0.4426317764192421
behavior past,0,1,-4.448176256457513,-0.4426317764192421
significantly indicating,0,1,-4.448176256457513,-0.4426317764192421
amount close,0,1,-4.448176256457513,-0.4426317764192421
indicating trend,0,1,-4.448176256457513,-0.4426317764192421
defectors free,0,1,-4.448176256457513,-0.4426317764192421
institution label,0,1,-4.448176256457513,-0.4426317764192421
behavior maintaining,0,1,-4.448176256457513,-0.4426317764192421
member sfi,0,1,-4.448176256457513,-0.4426317764192421
allows maximize,0,1,-4.448176256457513,-0.4426317764192421
without considering,0,1,-4.448176256457513,-0.4426317764192421
received negative,0,1,-4.448176256457513,-0.4426317764192421
sfi participating,0,1,-4.448176256457513,-0.4426317764192421
defect cheat,0,1,-4.448176256457513,-0.4426317764192421
selfish-frugal-institutional sfi,0,1,-4.448176256457513,-0.4426317764192421
payoff maximum,0,1,-4.448176256457513,-0.4426317764192421
peer high,0,1,-4.448176256457513,-0.4426317764192421
follow high-contrib,0,1,-4.448176256457513,-0.4426317764192421
free-rider incentives,0,1,-4.448176256457513,-0.4426317764192421
top performers,0,1,-4.448176256457513,-0.4426317764192421
behavior group,0,1,-4.448176256457513,-0.4426317764192421
behavior low,0,1,-4.448176256457513,-0.4426317764192421
peers suggests,0,1,-4.448176256457513,-0.4426317764192421
members balance,0,1,-4.448176256457513,-0.4426317764192421
participate stage,0,1,-4.448176256457513,-0.4426317764192421
slightly below,0,1,-4.448176256457513,-0.4426317764192421
institution peers,0,1,-4.448176256457513,-0.4426317764192421
amount contribution,0,1,-4.448176256457513,-0.4426317764192421
budget low,0,1,-4.448176256457513,-0.4426317764192421
payoff benefit,0,1,-4.448176256457513,-0.4426317764192421
amount likely,0,1,-4.448176256457513,-0.4426317764192421
sfi inactive,0,1,-4.448176256457513,-0.4426317764192421
fixed guaranteed,0,1,-4.448176256457513,-0.4426317764192421
free-riders defectors,0,1,-4.448176256457513,-0.4426317764192421
consistency maximize,0,1,-4.448176256457513,-0.4426317764192421
contribution pattern,0,1,-4.448176256457513,-0.4426317764192421
seen institution,0,1,-4.448176256457513,-0.4426317764192421
significantly following,0,1,-4.448176256457513,-0.4426317764192421
contrib low,0,1,-4.448176256457513,-0.4426317764192421
tendency towards,0,1,-4.448176256457513,-0.4426317764192421
option given,0,1,-4.448176256457513,-0.4426317764192421
reward effects,0,1,-4.448176256457513,-0.4426317764192421
members tend,0,1,-4.448176256457513,-0.4426317764192421
considering long-run,0,1,-4.448176256457513,-0.4426317764192421
observed marginal,0,1,-4.448176256457513,-0.4426317764192421
still defect,0,1,-4.448176256457513,-0.4426317764192421
institution pattern,0,1,-4.448176256457513,-0.4426317764192421
balancing institution,0,1,-4.448176256457513,-0.4426317764192421
towards cooperate,0,1,-4.448176256457513,-0.4426317764192421
strategy iteration,0,1,-4.448176256457513,-0.4426317764192421
future returns,0,1,-4.448176256457513,-0.4426317764192421
contributors selfish-institution,0,1,-4.448176256457513,-0.4426317764192421
payoff choose,0,1,-4.448176256457513,-0.4426317764192421
consistent amount,0,1,-4.448176256457513,-0.4426317764192421
others made,0,1,-4.448176256457513,-0.4426317764192421
following approach,0,1,-4.448176256457513,-0.4426317764192421
use except,0,1,-4.448176256457513,-0.4426317764192421
index historical,0,1,-4.448176256457513,-0.4426317764192421
potential punishment,0,1,-4.448176256457513,-0.4426317764192421
contributors chose,0,1,-4.448176256457513,-0.4426317764192421
gaining traction,0,1,-4.448176256457513,-0.4426317764192421
infection approach,0,1,-4.448176256457513,-0.4426317764192421
overextending budget,0,1,-4.448176256457513,-0.4426317764192421
sfi tends,0,1,-4.448176256457513,-0.4426317764192421
significantly free-rider,0,1,-4.448176256457513,-0.4426317764192421
institution non-participation,0,1,-4.448176256457513,-0.4426317764192421
budget want,0,1,-4.448176256457513,-0.4426317764192421
lag behind,0,1,-4.448176256457513,-0.4426317764192421
optimizing maximum,0,1,-4.448176256457513,-0.4426317764192421
reduce global,0,1,-4.448176256457513,-0.4426317764192421
leaving room,0,1,-4.448176256457513,-0.4426317764192421
self-interest allows,0,1,-4.448176256457513,-0.4426317764192421
significantly contribute,0,1,-4.448176256457513,-0.4426317764192421
contribution without,0,1,-4.448176256457513,-0.4426317764192421
deviate selfish-institutional,0,1,-4.448176256457513,-0.4426317764192421
return fact,0,1,-4.448176256457513,-0.4426317764192421
standing free-rider,0,1,-4.448176256457513,-0.4426317764192421
amount affect,0,1,-4.448176256457513,-0.4426317764192421
history mcpr,0,1,-4.448176256457513,-0.4426317764192421
aligning previous,0,1,-4.448176256457513,-0.4426317764192421
iteration sfi,0,1,-4.448176256457513,-0.4426317764192421
history peer,0,1,-4.448176256457513,-0.4426317764192421
sfi required,0,1,-4.448176256457513,-0.4426317764192421
sfi zero,0,1,-4.448176256457513,-0.4426317764192421
maximum due,0,1,-4.448176256457513,-0.4426317764192421
minimal impact,0,1,-4.448176256457513,-0.4426317764192421
mostly selfish-frugal-institutional,0,1,-4.448176256457513,-0.4426317764192421
best option,0,1,-4.448176256457513,-0.4426317764192421
contribution patterns,0,1,-4.448176256457513,-0.4426317764192421
cooperate balance,0,1,-4.448176256457513,-0.4426317764192421
stage budget,6,9,-0.23805835171175538,-0.45201004624731017
historical contribution,3,5,-0.3425977028128724,-0.46978524591570914
selfish-institution strategy,3,5,-0.3425977028128724,-0.46978524591570914
amount balancing,3,5,-0.3425977028128724,-0.46978524591570914
low high,0,2,-5.136462006286235,-0.5123732217182915
believe contribution,0,2,-5.136462006286235,-0.5123732217182915
standard framework,0,2,-5.136462006286235,-0.5123732217182915
behavior recent,0,2,-5.136462006286235,-0.5123732217182915
expect contribute,0,2,-5.136462006286235,-0.5123732217182915
contributers sfi,0,2,-5.136462006286235,-0.5123732217182915
framework institution,0,2,-5.136462006286235,-0.5123732217182915
suggests contribution,0,2,-5.136462006286235,-0.5123732217182915
budget maximize,0,2,-5.136462006286235,-0.5123732217182915
low contributers,0,2,-5.136462006286235,-0.5123732217182915
contribution rational,0,2,-5.136462006286235,-0.5123732217182915
optimal choice,0,2,-5.136462006286235,-0.5123732217182915
following previous,0,2,-5.136462006286235,-0.5123732217182915
previous actions,0,2,-5.136462006286235,-0.5123732217182915
fact peers,0,2,-5.136462006286235,-0.5123732217182915
high payoff,0,2,-5.136462006286235,-0.5123732217182915
equally except,0,2,-5.136462006286235,-0.5123732217182915
maximize marginal,0,2,-5.136462006286235,-0.5123732217182915
consistent institution,0,2,-5.136462006286235,-0.5123732217182915
contribute equally,0,2,-5.136462006286235,-0.5123732217182915
sfi defect,0,2,-5.136462006286235,-0.5123732217182915
contributors dominant,0,2,-5.136462006286235,-0.5123732217182915
minimal amount,0,2,-5.136462006286235,-0.5123732217182915
across institution,0,2,-5.136462006286235,-0.5123732217182915
contributors notable,0,2,-5.136462006286235,-0.5123732217182915
considering ldf,0,2,-5.136462006286235,-0.5123732217182915
institution tendency,0,2,-5.136462006286235,-0.5123732217182915
considering vulnerability,0,2,-5.136462006286235,-0.5123732217182915
others low,0,2,-5.136462006286235,-0.5123732217182915
behavior mcpr,0,2,-5.136462006286235,-0.5123732217182915
group type,0,2,-5.136462006286235,-0.5123732217182915
lower contribution,0,2,-5.136462006286235,-0.5123732217182915
contributors standard,0,2,-5.136462006286235,-0.5123732217182915
strategy selfish,0,2,-5.136462006286235,-0.5123732217182915
contribution lowly,0,2,-5.136462006286235,-0.5123732217182915
given previous,0,2,-5.136462006286235,-0.5123732217182915
contribution developing,0,2,-5.136462006286235,-0.5123732217182915
dynamics game,0,2,-5.136462006286235,-0.5123732217182915
budget balances,0,2,-5.136462006286235,-0.5123732217182915
receive nothing,0,2,-5.136462006286235,-0.5123732217182915
group characteristics,0,2,-5.136462006286235,-0.5123732217182915
sfi group,0,2,-5.136462006286235,-0.5123732217182915
historical behavior,0,2,-5.136462006286235,-0.5123732217182915
contribution minimal,0,2,-5.136462006286235,-0.5123732217182915
contribution penalized,0,2,-5.136462006286235,-0.5123732217182915
free-riding rational,0,2,-5.136462006286235,-0.5123732217182915
institution group,0,2,-5.136462006286235,-0.5123732217182915
status high,0,2,-5.136462006286235,-0.5123732217182915
index group,0,2,-5.136462006286235,-0.5123732217182915
aligns goals,0,2,-5.136462006286235,-0.5123732217182915
rational given,0,2,-5.136462006286235,-0.5123732217182915
lowly sfi,0,2,-5.136462006286235,-0.5123732217182915
tend defect,0,2,-5.136462006286235,-0.5123732217182915
zero dollars,0,2,-5.136462006286235,-0.5123732217182915
contribution expected,0,2,-5.136462006286235,-0.5123732217182915
contribution need,0,2,-5.136462006286235,-0.5123732217182915
budget maximum,0,2,-5.136462006286235,-0.5123732217182915
billion aligns,0,2,-5.136462006286235,-0.5123732217182915
amount optimal,0,2,-5.136462006286235,-0.5123732217182915
indicates consistent,0,2,-5.136462006286235,-0.5123732217182915
sfi recent,0,2,-5.136462006286235,-0.5123732217182915
amount protect,0,2,-5.136462006286235,-0.5123732217182915
sfi relatively,0,2,-5.136462006286235,-0.5123732217182915
reduction aligns,0,2,-5.136462006286235,-0.5123732217182915
interests cooperate,0,2,-5.136462006286235,-0.5123732217182915
sfi present,0,2,-5.136462006286235,-0.5123732217182915
allowed stage,0,2,-5.136462006286235,-0.5123732217182915
low choosing,0,2,-5.136462006286235,-0.5123732217182915
use contribute,0,2,-5.136462006286235,-0.5123732217182915
given developing,0,2,-5.136462006286235,-0.5123732217182915
index aligns,0,2,-5.136462006286235,-0.5123732217182915
contribution seen,0,2,-5.136462006286235,-0.5123732217182915
observed peers,0,2,-5.136462006286235,-0.5123732217182915
understand dynamics,0,2,-5.136462006286235,-0.5123732217182915
typical behavior,11,16,-0.2076684557659263,-0.5304166967569591
present sfi,0,3,-5.54036873186155,-0.5531188329975882
strategy observed,0,3,-5.54036873186155,-0.5531188329975882
cooperate others,0,3,-5.54036873186155,-0.5531188329975882
strategy cooperate,0,3,-5.54036873186155,-0.5531188329975882
except free-riders,0,3,-5.54036873186155,-0.5531188329975882
country status,0,3,-5.54036873186155,-0.5531188329975882
defectors present,0,3,-5.54036873186155,-0.5531188329975882
protect institution,0,3,-5.54036873186155,-0.5531188329975882
sfi others,0,3,-5.54036873186155,-0.5531188329975882
nothing institution,0,3,-5.54036873186155,-0.5531188329975882
institution observed,0,3,-5.54036873186155,-0.5531188329975882
contribute defect,0,3,-5.54036873186155,-0.5531188329975882
others cooperate,0,3,-5.54036873186155,-0.5531188329975882
tend contribute,0,3,-5.54036873186155,-0.5531188329975882
contributors dominate,0,3,-5.54036873186155,-0.5531188329975882
high contributers,0,3,-5.54036873186155,-0.5531188329975882
institution interests,0,3,-5.54036873186155,-0.5531188329975882
sfi tend,0,3,-5.54036873186155,-0.5531188329975882
strategy institutionalization,0,3,-5.54036873186155,-0.5531188329975882
made low,0,3,-5.54036873186155,-0.5531188329975882
index consistent,0,3,-5.54036873186155,-0.5531188329975882
riding rational,0,3,-5.54036873186155,-0.5531188329975882
previous behavior,0,3,-5.54036873186155,-0.5531188329975882
dominate sfi,0,3,-5.54036873186155,-0.5531188329975882
incentives choose,0,4,-5.827321273581452,-0.5820068848526695
contribute minimally,0,4,-5.827321273581452,-0.5820068848526695
return past,0,4,-5.827321273581452,-0.5820068848526695
payoff balance,0,4,-5.827321273581452,-0.5820068848526695
past low,0,4,-5.827321273581452,-0.5820068848526695
sfi except,0,4,-5.827321273581452,-0.5820068848526695
needs cooperate,0,4,-5.827321273581452,-0.5820068848526695
sfi members,0,4,-5.827321273581452,-0.5820068848526695
behavior current,0,4,-5.827321273581452,-0.5820068848526695
aligning institution,0,4,-5.827321273581452,-0.5820068848526695
payoff advantage,0,4,-5.827321273581452,-0.5820068848526695
found institution,0,4,-5.827321273581452,-0.5820068848526695
highly except,0,4,-5.827321273581452,-0.5820068848526695
incentives contribution,0,4,-5.827321273581452,-0.5820068848526695
previous contribution,10,15,-0.23840934819570236,-0.5842342489495302
reward high,7,11,-0.2846973088142075,-0.5891944360597782
balance institution,0,5,-6.050067336800733,-0.6044038369347285
incentives given,0,5,-6.050067336800733,-0.6044038369347285
index aligning,0,5,-6.050067336800733,-0.6044038369347285
amounts institution,0,5,-6.050067336800733,-0.6044038369347285
strategy infection,0,5,-6.050067336800733,-0.6044038369347285
zero aligns,0,5,-6.050067336800733,-0.6044038369347285
sfi high,2,4,-0.5237768003798777,-0.6060636370186667
moderate level,2,4,-0.5237768003798777,-0.6060636370186667
maximizes cumulative,2,4,-0.5237768003798777,-0.6060636370186667
contribute stage,0,6,-6.232157569972921,-0.6226979207990281
strategy iterated,0,6,-6.232157569972921,-0.6226979207990281
defect contribute,0,6,-6.232157569972921,-0.6226979207990281
defect free-ride,0,6,-6.232157569972921,-0.6226979207990281
prisoner dilemma,0,6,-6.232157569972921,-0.6226979207990281
contribute less,0,6,-6.232157569972921,-0.6226979207990281
behavior previous,0,6,-6.232157569972921,-0.6226979207990281
iterated prisoner,0,6,-6.232157569972921,-0.6226979207990281
high amounts,0,6,-6.232157569972921,-0.6226979207990281
highly sfi,0,7,-6.386171932477096,-0.6381621755958912
follow contribute,0,7,-6.386171932477096,-0.6381621755958912
defectors sfi,0,7,-6.386171932477096,-0.6381621755958912
follow sfi,0,7,-6.386171932477096,-0.6381621755958912
developing country,0,7,-6.386171932477096,-0.6381621755958912
aligns previous,0,7,-6.386171932477096,-0.6381621755958912
between immediate,0,8,-6.51962641280069,-0.6515560539993142
institution past,0,11,-6.838043925055544,-0.6834940660123745
incentives contribute,0,11,-6.838043925055544,-0.6834940660123745
nothing due,0,11,-6.838043925055544,-0.6834940660123745
institution low,0,12,-6.925081071863671,-0.6922199823113258
significantly sfi,0,13,-7.005161200042485,-0.7002470529230708
against long-run,0,13,-7.005161200042485,-0.7002470529230708
needs against,0,13,-7.005161200042485,-0.7002470529230708
balances immediate,0,14,-7.079315749910844,-0.7076790579240206
contribute sfi,0,15,-7.148362527550804,-0.7145982516654953
contribution low,26,37,-0.1862993721190893,-0.7281182396417006
following past,3,6,-0.524687935985062,-0.7430504366356024
contribute moderately,3,6,-0.524687935985062,-0.7430504366356024
contribution balances,3,6,-0.524687935985062,-0.7430504366356024
current decision,3,6,-0.524687935985062,-0.7430504366356024
balancing immediate,0,24,-7.619030187059616,-0.7617444045648225
contribute zero,0,24,-7.619030187059616,-0.7617444045648225
immediate needs,0,26,-7.6992440575199215,-0.7697764429552473
incentives considering,0,33,-7.938285053580545,-0.7937082920605744
level cooperate,1,3,-0.9251284396229735,-0.8045127663728409
contributor sfi,1,3,-0.9251284396229735,-0.8045127663728409
maintaining consistency,1,3,-0.9251284396229735,-0.8045127663728409
contribution test,1,3,-0.9251284396229735,-0.8045127663728409
contribution consistent,1,3,-0.9251284396229735,-0.8045127663728409
others contribution,1,3,-0.9251284396229735,-0.8045127663728409
contribution maximizes,1,3,-0.9251284396229735,-0.8045127663728409
card choose,1,3,-0.9251284396229735,-0.8045127663728409
behavior high,1,3,-0.9251284396229735,-0.8045127663728409
amount given,1,3,-0.9251284396229735,-0.8045127663728409
index low,1,3,-0.9251284396229735,-0.8045127663728409
high-contributors low-contributors,1,3,-0.9251284396229735,-0.8045127663728409
contribution mostly,1,3,-0.9251284396229735,-0.8045127663728409
mcpr potential,1,3,-0.9251284396229735,-0.8045127663728409
choosing high,1,3,-0.9251284396229735,-0.8045127663728409
recent institution,1,3,-0.9251284396229735,-0.8045127663728409
contribution moderately,1,3,-0.9251284396229735,-0.8045127663728409
except follows,1,3,-0.9251284396229735,-0.8045127663728409
highly institution,0,41,-8.156104244280634,-0.8155110021781142
due high,4,8,-0.5251857978039105,-0.8585175624031945
mostly found,4,8,-0.5251857978039105,-0.8585175624031945
return contribution,2,5,-0.746522863599159,-0.8941110225884008
large payoffs,2,5,-0.746522863599159,-0.8941110225884008
zero rational,2,5,-0.746522863599159,-0.8941110225884008
reward large,2,5,-0.746522863599159,-0.8941110225884008
strategy except,2,5,-0.746522863599159,-0.8941110225884008
balance immediate,0,106,-9.112458501984499,-0.9112028739987326
immediate resilience,0,128,-9.303289763329884,-0.9302926403251502
resilience needs,0,128,-9.303289763329884,-0.9302926403251502
contribute moderate,46,65,-0.17972126087198959,-0.9328569360248663
needs long-run,0,132,-9.334469839502944,-0.9334116307969516
long-run cooperate,0,146,-9.436706351660495,-0.9436383215517415
cooperate incentives,0,154,-9.49087203496322,-0.9490563924779719
history contribution,3,7,-0.6787022984892364,-0.9848899729902089
decision card,3,7,-0.6787022984892364,-0.9848899729902089
contribution observed,3,7,-0.6787022984892364,-0.9848899729902089
contribution considering,3,7,-0.6787022984892364,-0.9848899729902089
countries non-binding,0,420,-10.52189965031049,-1.052177439481934
defaults developing,0,420,-10.52189965031049,-1.052177439481934
non-binding agreement,0,420,-10.52189965031049,-1.052177439481934
developing countries,0,421,-10.52438357032059,-1.0524258582837045
mostly strategy,4,9,-0.6429315389208323,-1.0710107259567807
behavior institution,1,4,-1.2120809813428757,-1.0887111015669968
higher contribution,1,4,-1.2120809813428757,-1.0887111015669968
maximizing contribution,1,4,-1.2120809813428757,-1.0887111015669968
considering current,1,4,-1.2120809813428757,-1.0887111015669968
contribution little,1,4,-1.2120809813428757,-1.0887111015669968
recent history,1,4,-1.2120809813428757,-1.0887111015669968
contributors significantly,1,4,-1.2120809813428757,-1.0887111015669968
zero optimal,1,4,-1.2120809813428757,-1.0887111015669968
follows sfi,1,4,-1.2120809813428757,-1.0887111015669968
aligns self-interest,1,4,-1.2120809813428757,-1.0887111015669968
institution choices,1,4,-1.2120809813428757,-1.0887111015669968
choice given,1,4,-1.2120809813428757,-1.0887111015669968
maximum maximize,2,6,-0.9286130967713468,-1.139679889915457
requires balancing,2,6,-0.9286130967713468,-1.139679889915457
sfi strategy,3,8,-0.8121567788128292,-1.2012919924145522
choosing contribute,3,8,-0.8121567788128292,-1.2012919924145522
mostly sfi,24,39,-0.3193836442702356,-1.2312819920149822
considering institution,16,28,-0.3932259668384379,-1.2550741656507933
rational choice,4,10,-0.748282501493863,-1.2661373130995182
peers institution,11,21,-0.47996111143978837,-1.290036719652505
contribution moderate,11,21,-0.47996111143978837,-1.290036719652505
moderately except,1,5,-1.434827044562157,-1.3154697271764255
free riding,1,5,-1.434827044562157,-1.3154697271764255
starting moderate,1,5,-1.434827044562157,-1.3154697271764255
relatively low,2,7,-1.0826274592755212,-1.353109075930089
moderate amount,56,84,-0.24017964084186616,-1.3923211909257798
contribution balance,38,60,-0.2911538967911138,-1.404513785299153
sfi contribute,4,11,-0.8436033100587643,-1.4463358616063093
contribution balancing,1,6,-1.6169172777343448,-1.503547554438536
significantly higher,1,6,-1.6169172777343448,-1.503547554438536
contribution highly,1,6,-1.6169172777343448,-1.503547554438536
contribute maximum,5,14,-0.8621106283263593,-1.6561347637643533
chose contribute,5,14,-0.8621106283263593,-1.6561347637643533
choose contribute,43,70,-0.3221157991111703,-1.6626434861350188
follow defect,1,7,-1.7709316402385191,-1.6639271535728575
deviate sfi,1,7,-1.7709316402385191,-1.6639271535728575
index contribution,3,11,-1.130574291067683,-1.7382090468854496
contributors strategy,25,46,-0.44421140068942755,-1.788060993002733
except sfi,8,20,-0.7495660946068448,-1.792733238238473
maximum amount,8,20,-0.7495660946068448,-1.792733238238473
contribute due,1,8,-1.9043861205621138,-1.8035520638108102
high low,1,8,-1.9043861205621138,-1.8035520638108102
except high,1,8,-1.9043861205621138,-1.8035520638108102
contribute high,1,8,-1.9043861205621138,-1.8035520638108102
contributors defectors,5,15,-0.931157405966319,-1.8046802862429938
past behavior,9,22,-0.7272697594180073,-1.83885315648258
sfi low,2,11,-1.5344994518539696,-2.0005662307701395
contribute nothing,5,17,-1.0564451823230439,-2.078305224599859
contribution zero,9,24,-0.8144464340633597,-2.084646722314079
contributors mostly,101,156,-0.2714204707202228,-2.1252867943510565
marginal return,78,125,-0.3078740931732966,-2.133787911874321
contribution past,4,16,-1.218520296562522,-2.182069521286066
follow except,7,22,-0.9785068961729255,-2.25623440258178
institution sfi,4,18,-1.336436964945845,-2.4202981276264683
sfi institution,8,26,-1.01242450534021,-2.5054280078985673
peers sfi,1,16,-2.597720619320725,-2.53203098861401
low contributors,90,149,-0.34142468290552586,-2.55758974503931
high contributors,163,250,-0.2665907418859206,-2.6481667957456585
contribution sfi,6,24,-1.2197163848537578,-2.6741565616567082
mostly low,13,37,-0.8806227911157176,-2.732223788326931
amount balance,12,36,-0.9332282071438822,-2.8006564844888757
low contribution,28,63,-0.6467321906995274,-2.84785161414304
contribution significantly,6,27,-1.3377579597606122,-2.9661187714475843
zero due,1,25,-3.0446968249325153,-2.999908033359925
contributors low,17,54,-0.9917716261872567,-3.567061447933073
contribute highly,1,56,-3.854105915853763,-3.838870944393522
contributors institution,5,40,-1.914110845291141,-4.038940703539205
due low,4,41,-2.1616636292838542,-4.131449428479595
contributors sfi,32,89,-0.8608752813153817,-4.1770906586974315
mostly institution,16,64,-1.2233691456402926,-4.3780208857422975
low marginal,15,67,-1.3340946200506583,-4.67182864753775
return high,9,59,-1.7172449415902964,-4.801082124056016
vulnerability index,18,78,-1.3046422786448204,-4.990483141696109
peers contribute,23,90,-1.2033505304732888,-5.151316007061972
high vulnerability,10,70,-1.7839287933257744,-5.279287570315057
