term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
return contribution,1,1,0.14508198251854054,0.10310011995149472
due low,1,1,0.14508198251854054,0.10310011995149472
indicate cooperate,1,1,0.14508198251854054,0.10310011995149472
wealth potential,1,1,0.14508198251854054,0.10310011995149472
average maximizes,1,1,0.14508198251854054,0.10310011995149472
seen cooperate,1,1,0.14508198251854054,0.10310011995149472
exhausting budget,1,1,0.14508198251854054,0.10310011995149472
payoff due,1,1,0.14508198251854054,0.10310011995149472
balance past,1,1,0.14508198251854054,0.10310011995149472
group cooperate,1,1,0.14508198251854054,0.10310011995149472
level balance,1,1,0.14508198251854054,0.10310011995149472
cooperate action,1,1,0.14508198251854054,0.10310011995149472
amount like,1,1,0.14508198251854054,0.10310011995149472
history maintain,1,1,0.14508198251854054,0.10310011995149472
associated low,1,1,0.14508198251854054,0.10310011995149472
mcpr relatively,1,1,0.14508198251854054,0.10310011995149472
leveraging past,1,1,0.14508198251854054,0.10310011995149472
potential benefits,1,1,0.14508198251854054,0.10310011995149472
mcpr free,1,1,0.14508198251854054,0.10310011995149472
institution high-contributor,1,1,0.14508198251854054,0.10310011995149472
following previous,1,1,0.14508198251854054,0.10310011995149472
optimal payoff,1,1,0.14508198251854054,0.10310011995149472
contribute small,1,1,0.14508198251854054,0.10310011995149472
group past,1,1,0.14508198251854054,0.10310011995149472
set group,1,1,0.14508198251854054,0.10310011995149472
contribution set,1,1,0.14508198251854054,0.10310011995149472
beliefs peer,1,1,0.14508198251854054,0.10310011995149472
previous actions,1,1,0.14508198251854054,0.10310011995149472
members choose,1,1,0.14508198251854054,0.10310011995149472
level considering,1,1,0.14508198251854054,0.10310011995149472
amount slightly,1,1,0.14508198251854054,0.10310011995149472
strategy consistent,1,1,0.14508198251854054,0.10310011995149472
institution interests,1,1,0.14508198251854054,0.10310011995149472
amount exhausting,1,1,0.14508198251854054,0.10310011995149472
account previous,1,1,0.14508198251854054,0.10310011995149472
reputation high,1,1,0.14508198251854054,0.10310011995149472
group dynamics,1,1,0.14508198251854054,0.10310011995149472
contribution seen,1,1,0.14508198251854054,0.10310011995149472
defectors present,1,1,0.14508198251854054,0.10310011995149472
others low,1,1,0.14508198251854054,0.10310011995149472
behavior current,1,1,0.14508198251854054,0.10310011995149472
high-contributor strategy,1,1,0.14508198251854054,0.10310011995149472
contribution roughly,1,1,0.14508198251854054,0.10310011995149472
data contribute,1,1,0.14508198251854054,0.10310011995149472
contribution much,1,1,0.14508198251854054,0.10310011995149472
contribution likely,1,1,0.14508198251854054,0.10310011995149472
institution strategies,1,1,0.14508198251854054,0.10310011995149472
budget maximize,1,1,0.14508198251854054,0.10310011995149472
highly others,1,1,0.14508198251854054,0.10310011995149472
contributors notable,1,1,0.14508198251854054,0.10310011995149472
overall group,1,1,0.14508198251854054,0.10310011995149472
rounds behavior,1,1,0.14508198251854054,0.10310011995149472
consistent peer,1,1,0.14508198251854054,0.10310011995149472
defectors observed,1,1,0.14508198251854054,0.10310011995149472
level cooperate,1,1,0.14508198251854054,0.10310011995149472
contribution observed,9,10,0.03985893079996039,0.08679602228923453
institution history,7,8,0.01172220820150116,0.022664687293181524
peer behavior,7,8,0.01172220820150116,0.022664687293181524
amount maintain,20,23,0.005381667642518906,0.01760611458434182
choose moderate,5,6,-0.03694673428596573,-0.061071889793746184
recent history,5,6,-0.03694673428596573,-0.061071889793746184
contribution previous,10,12,-0.03713628120747359,-0.08677173811844328
peers except,4,5,-0.0776191534523818,-0.11583950213306972
contribute little,9,11,-0.05546670410025811,-0.12346855877489012
ldf mode,360,420,-0.009503282224386567,-0.13231462652168996
climate ldf,360,420,-0.009503282224386567,-0.13231462652168996
mode defaults,360,420,-0.009503282224386567,-0.13231462652168996
standard institution,3,4,-0.14184221727399482,-0.18599119704606973
considering group,3,4,-0.14184221727399482,-0.18599119704606973
contributors use,3,4,-0.14184221727399482,-0.18599119704606973
maximum amount,3,4,-0.14184221727399482,-0.18599119704606973
maximizes payoff,11,14,-0.0960383691004143,-0.2384590727242218
history high,2,3,-0.25881298265337094,-0.284128942992501
previous average,2,3,-0.25881298265337094,-0.284128942992501
belief peers,2,3,-0.25881298265337094,-0.284128942992501
mcpr low,2,3,-0.25881298265337094,-0.284128942992501
contributors prevalent,2,3,-0.25881298265337094,-0.284128942992501
rounds group,2,3,-0.25881298265337094,-0.284128942992501
sfi contribution,2,3,-0.25881298265337094,-0.284128942992501
following past,2,3,-0.25881298265337094,-0.284128942992501
significantly others,2,3,-0.25881298265337094,-0.284128942992501
contribution peer,4,6,-0.25971420795094957,-0.40278312807775296
high-contributors mostly,15,20,-0.1427328554144065,-0.41800336086492473
moderate contribution,28,36,-0.10655631113755248,-0.4229504170015163
cooperate budget,0,1,-4.470161273919773,-0.44481947465170335
contribution ldf,0,1,-4.470161273919773,-0.44481947465170335
belief contributors,0,1,-4.470161273919773,-0.44481947465170335
potential returns,0,1,-4.470161273919773,-0.44481947465170335
institution peer,0,1,-4.470161273919773,-0.44481947465170335
align trend,0,1,-4.470161273919773,-0.44481947465170335
constraints past,0,1,-4.470161273919773,-0.44481947465170335
peers exhibit,0,1,-4.470161273919773,-0.44481947465170335
data suggests,0,1,-4.470161273919773,-0.44481947465170335
expected sfi,0,1,-4.470161273919773,-0.44481947465170335
tendency low,0,1,-4.470161273919773,-0.44481947465170335
ldf context,0,1,-4.470161273919773,-0.44481947465170335
riders defectors,0,1,-4.470161273919773,-0.44481947465170335
contribution test,0,1,-4.470161273919773,-0.44481947465170335
done previously,0,1,-4.470161273919773,-0.44481947465170335
levels mcpr,0,1,-4.470161273919773,-0.44481947465170335
free-riding common,0,1,-4.470161273919773,-0.44481947465170335
option maximizing,0,1,-4.470161273919773,-0.44481947465170335
budget sfi,0,1,-4.470161273919773,-0.44481947465170335
moderately matching,0,1,-4.470161273919773,-0.44481947465170335
little public,0,1,-4.470161273919773,-0.44481947465170335
contribution cooperate,0,1,-4.470161273919773,-0.44481947465170335
since sfi,0,1,-4.470161273919773,-0.44481947465170335
minimal free-riding,0,1,-4.470161273919773,-0.44481947465170335
needs choose,0,1,-4.470161273919773,-0.44481947465170335
amounts contribute,0,1,-4.470161273919773,-0.44481947465170335
country context,0,1,-4.470161273919773,-0.44481947465170335
sfi higher,0,1,-4.470161273919773,-0.44481947465170335
rounds avoid,0,1,-4.470161273919773,-0.44481947465170335
risk punishment,0,1,-4.470161273919773,-0.44481947465170335
contributors choose,0,1,-4.470161273919773,-0.44481947465170335
type developing,0,1,-4.470161273919773,-0.44481947465170335
seems best,0,1,-4.470161273919773,-0.44481947465170335
sfi varying,0,1,-4.470161273919773,-0.44481947465170335
contribute budget,0,1,-4.470161273919773,-0.44481947465170335
often reward,0,1,-4.470161273919773,-0.44481947465170335
substantial contribution,0,1,-4.470161273919773,-0.44481947465170335
tends lower,0,1,-4.470161273919773,-0.44481947465170335
history suggests,0,1,-4.470161273919773,-0.44481947465170335
following historical,0,1,-4.470161273919773,-0.44481947465170335
cooperate limited,0,1,-4.470161273919773,-0.44481947465170335
due stable,0,1,-4.470161273919773,-0.44481947465170335
consistent reasonable,0,1,-4.470161273919773,-0.44481947465170335
since developing,0,1,-4.470161273919773,-0.44481947465170335
lowly another,0,1,-4.470161273919773,-0.44481947465170335
seen sfi,0,1,-4.470161273919773,-0.44481947465170335
past observations,0,1,-4.470161273919773,-0.44481947465170335
interests balance,0,1,-4.470161273919773,-0.44481947465170335
mcpr incentive,0,1,-4.470161273919773,-0.44481947465170335
protect sfi,0,1,-4.470161273919773,-0.44481947465170335
contributor within,0,1,-4.470161273919773,-0.44481947465170335
low non-contributing,0,1,-4.470161273919773,-0.44481947465170335
sfi balancing,0,1,-4.470161273919773,-0.44481947465170335
contribute others,0,1,-4.470161273919773,-0.44481947465170335
exist sfi,0,1,-4.470161273919773,-0.44481947465170335
historical low,0,1,-4.470161273919773,-0.44481947465170335
payoff decide,0,1,-4.470161273919773,-0.44481947465170335
possible amount,0,1,-4.470161273919773,-0.44481947465170335
open future,0,1,-4.470161273919773,-0.44481947465170335
100k aligns,0,1,-4.470161273919773,-0.44481947465170335
nothing considering,0,1,-4.470161273919773,-0.44481947465170335
group interests,0,1,-4.470161273919773,-0.44481947465170335
sfi use,0,1,-4.470161273919773,-0.44481947465170335
incentives following,0,1,-4.470161273919773,-0.44481947465170335
free-riding aligns,0,1,-4.470161273919773,-0.44481947465170335
framework sif,0,1,-4.470161273919773,-0.44481947465170335
matching group,0,1,-4.470161273919773,-0.44481947465170335
committing institution,0,1,-4.470161273919773,-0.44481947465170335
wait information,0,1,-4.470161273919773,-0.44481947465170335
pattern due,0,1,-4.470161273919773,-0.44481947465170335
high depletes,0,1,-4.470161273919773,-0.44481947465170335
incentives consistent,0,1,-4.470161273919773,-0.44481947465170335
average recent,0,1,-4.470161273919773,-0.44481947465170335
benefits avoid,0,1,-4.470161273919773,-0.44481947465170335
20m low,0,1,-4.470161273919773,-0.44481947465170335
uses sfi,0,1,-4.470161273919773,-0.44481947465170335
previously balance,0,1,-4.470161273919773,-0.44481947465170335
institution apparent,0,1,-4.470161273919773,-0.44481947465170335
institution choose,0,1,-4.470161273919773,-0.44481947465170335
significant funds,0,1,-4.470161273919773,-0.44481947465170335
high contribute,0,1,-4.470161273919773,-0.44481947465170335
contribution average,0,1,-4.470161273919773,-0.44481947465170335
below average,0,1,-4.470161273919773,-0.44481947465170335
choose zero-contribution,0,1,-4.470161273919773,-0.44481947465170335
nothing seems,0,1,-4.470161273919773,-0.44481947465170335
free-riding choose,0,1,-4.470161273919773,-0.44481947465170335
patterns past,0,1,-4.470161273919773,-0.44481947465170335
consistent high-contribution,0,1,-4.470161273919773,-0.44481947465170335
identity institution,0,1,-4.470161273919773,-0.44481947465170335
balancing limited,0,1,-4.470161273919773,-0.44481947465170335
low budget,0,1,-4.470161273919773,-0.44481947465170335
account group,0,1,-4.470161273919773,-0.44481947465170335
data previous,0,1,-4.470161273919773,-0.44481947465170335
suggests moderate,0,1,-4.470161273919773,-0.44481947465170335
amount mcpr,0,1,-4.470161273919773,-0.44481947465170335
typically faces,0,1,-4.470161273919773,-0.44481947465170335
levels contribution,0,1,-4.470161273919773,-0.44481947465170335
followed sfi,0,1,-4.470161273919773,-0.44481947465170335
defectors choose,0,1,-4.470161273919773,-0.44481947465170335
considering payoff,0,1,-4.470161273919773,-0.44481947465170335
framework sfi,0,1,-4.470161273919773,-0.44481947465170335
peers standard,0,1,-4.470161273919773,-0.44481947465170335
per sfi,0,1,-4.470161273919773,-0.44481947465170335
mostly standard,0,1,-4.470161273919773,-0.44481947465170335
incentives given,0,1,-4.470161273919773,-0.44481947465170335
avoid free-rider,0,1,-4.470161273919773,-0.44481947465170335
payoffs low,0,1,-4.470161273919773,-0.44481947465170335
vary institution,0,1,-4.470161273919773,-0.44481947465170335
stable mcpr,0,1,-4.470161273919773,-0.44481947465170335
considering cooperate,0,1,-4.470161273919773,-0.44481947465170335
dominate defectors,0,1,-4.470161273919773,-0.44481947465170335
contribution explore,0,1,-4.470161273919773,-0.44481947465170335
incentives per,0,1,-4.470161273919773,-0.44481947465170335
mcpr free-rider,0,1,-4.470161273919773,-0.44481947465170335
usd institution,0,1,-4.470161273919773,-0.44481947465170335
little followers,0,1,-4.470161273919773,-0.44481947465170335
following contribution,0,1,-4.470161273919773,-0.44481947465170335
contribute historical,0,1,-4.470161273919773,-0.44481947465170335
uses selfish-institutional,0,1,-4.470161273919773,-0.44481947465170335
previous balancing,0,1,-4.470161273919773,-0.44481947465170335
contribution enough,0,1,-4.470161273919773,-0.44481947465170335
reputation peers,0,1,-4.470161273919773,-0.44481947465170335
vulnerability tighter,0,1,-4.470161273919773,-0.44481947465170335
incentives keeping,0,1,-4.470161273919773,-0.44481947465170335
consistent high,0,1,-4.470161273919773,-0.44481947465170335
history moderate,0,1,-4.470161273919773,-0.44481947465170335
common behavior,0,1,-4.470161273919773,-0.44481947465170335
committing significant,0,1,-4.470161273919773,-0.44481947465170335
budget long-run,0,1,-4.470161273919773,-0.44481947465170335
focusing minimal,0,1,-4.470161273919773,-0.44481947465170335
chose selfish,0,1,-4.470161273919773,-0.44481947465170335
strategy involves,0,1,-4.470161273919773,-0.44481947465170335
contribute consistently,0,1,-4.470161273919773,-0.44481947465170335
follow lead,0,1,-4.470161273919773,-0.44481947465170335
large payoffs,0,1,-4.470161273919773,-0.44481947465170335
keeping contribution,0,1,-4.470161273919773,-0.44481947465170335
maintaining moderate,0,1,-4.470161273919773,-0.44481947465170335
observe group,0,1,-4.470161273919773,-0.44481947465170335
information change,0,1,-4.470161273919773,-0.44481947465170335
incentivize contribute,0,1,-4.470161273919773,-0.44481947465170335
moderately contribution,0,1,-4.470161273919773,-0.44481947465170335
suggests sfi,0,1,-4.470161273919773,-0.44481947465170335
behavior indicate,0,1,-4.470161273919773,-0.44481947465170335
contribute lowly,0,1,-4.470161273919773,-0.44481947465170335
institution average,0,1,-4.470161273919773,-0.44481947465170335
tendency contribute,0,1,-4.470161273919773,-0.44481947465170335
another sfi,0,1,-4.470161273919773,-0.44481947465170335
higher payoff,0,1,-4.470161273919773,-0.44481947465170335
observed high,0,1,-4.470161273919773,-0.44481947465170335
likely cooperate,0,1,-4.470161273919773,-0.44481947465170335
maintain moderate,0,1,-4.470161273919773,-0.44481947465170335
strategy peers,0,1,-4.470161273919773,-0.44481947465170335
incentives history,0,1,-4.470161273919773,-0.44481947465170335
rounds average,0,1,-4.470161273919773,-0.44481947465170335
budget future,0,1,-4.470161273919773,-0.44481947465170335
maximum possible,0,1,-4.470161273919773,-0.44481947465170335
type relatively,0,1,-4.470161273919773,-0.44481947465170335
personal payoff,0,1,-4.470161273919773,-0.44481947465170335
varying levels,0,1,-4.470161273919773,-0.44481947465170335
consistent contributor,0,1,-4.470161273919773,-0.44481947465170335
peer free-riding,0,1,-4.470161273919773,-0.44481947465170335
vulnerability tight,0,1,-4.470161273919773,-0.44481947465170335
significantly lower,0,1,-4.470161273919773,-0.44481947465170335
low-contributors mcpr,0,1,-4.470161273919773,-0.44481947465170335
received 08k,0,1,-4.470161273919773,-0.44481947465170335
endowment choose,0,1,-4.470161273919773,-0.44481947465170335
high-contribution reputation,0,1,-4.470161273919773,-0.44481947465170335
individual group,0,1,-4.470161273919773,-0.44481947465170335
interests collective,0,1,-4.470161273919773,-0.44481947465170335
personal gain,0,1,-4.470161273919773,-0.44481947465170335
stating maximize,0,1,-4.470161273919773,-0.44481947465170335
trends choosing,0,1,-4.470161273919773,-0.44481947465170335
chose contribute,0,1,-4.470161273919773,-0.44481947465170335
mcpr personal,0,1,-4.470161273919773,-0.44481947465170335
around amount,0,1,-4.470161273919773,-0.44481947465170335
mindful budget,0,1,-4.470161273919773,-0.44481947465170335
strategy developing,0,1,-4.470161273919773,-0.44481947465170335
amount group,0,1,-4.470161273919773,-0.44481947465170335
enough information,0,1,-4.470161273919773,-0.44481947465170335
within sfi,0,1,-4.470161273919773,-0.44481947465170335
balancing long-run,0,1,-4.470161273919773,-0.44481947465170335
enough seen,0,1,-4.470161273919773,-0.44481947465170335
cooperate except,0,1,-4.470161273919773,-0.44481947465170335
framework low,0,1,-4.470161273919773,-0.44481947465170335
focusing long-term,0,1,-4.470161273919773,-0.44481947465170335
decide follow,0,1,-4.470161273919773,-0.44481947465170335
accusations maintain,0,1,-4.470161273919773,-0.44481947465170335
data high,0,1,-4.470161273919773,-0.44481947465170335
contribute minimal,0,1,-4.470161273919773,-0.44481947465170335
free-rider risk,0,1,-4.470161273919773,-0.44481947465170335
given developing,0,1,-4.470161273919773,-0.44481947465170335
sfi tend,0,1,-4.470161273919773,-0.44481947465170335
contribution exceptions,0,1,-4.470161273919773,-0.44481947465170335
sfi low-contributors,0,1,-4.470161273919773,-0.44481947465170335
stable level,0,1,-4.470161273919773,-0.44481947465170335
level avoid,0,1,-4.470161273919773,-0.44481947465170335
performance group,0,1,-4.470161273919773,-0.44481947465170335
follow use,0,1,-4.470161273919773,-0.44481947465170335
resilience choose,0,1,-4.470161273919773,-0.44481947465170335
avoids potential,0,1,-4.470161273919773,-0.44481947465170335
contribution vary,0,1,-4.470161273919773,-0.44481947465170335
takes account,0,1,-4.470161273919773,-0.44481947465170335
data considering,0,1,-4.470161273919773,-0.44481947465170335
returns avoid,0,1,-4.470161273919773,-0.44481947465170335
wealth follow,0,1,-4.470161273919773,-0.44481947465170335
sfi less,0,1,-4.470161273919773,-0.44481947465170335
allows maximize,0,1,-4.470161273919773,-0.44481947465170335
like many,0,1,-4.470161273919773,-0.44481947465170335
reward choose,0,1,-4.470161273919773,-0.44481947465170335
contribution allows,0,1,-4.470161273919773,-0.44481947465170335
contribution minimum,0,1,-4.470161273919773,-0.44481947465170335
minimal amount,0,1,-4.470161273919773,-0.44481947465170335
high defectors,0,1,-4.470161273919773,-0.44481947465170335
choices maintain,0,1,-4.470161273919773,-0.44481947465170335
consistent yielded,0,1,-4.470161273919773,-0.44481947465170335
pattern successful,0,1,-4.470161273919773,-0.44481947465170335
gain contribution,0,1,-4.470161273919773,-0.44481947465170335
immediately committing,0,1,-4.470161273919773,-0.44481947465170335
cooperate recent,0,1,-4.470161273919773,-0.44481947465170335
moderately sfi,0,1,-4.470161273919773,-0.44481947465170335
roughly similar,0,1,-4.470161273919773,-0.44481947465170335
justify substantial,0,1,-4.470161273919773,-0.44481947465170335
maximize marginal,0,1,-4.470161273919773,-0.44481947465170335
selfish-investment strategy,0,1,-4.470161273919773,-0.44481947465170335
rounds patterns,0,1,-4.470161273919773,-0.44481947465170335
averages institution,0,1,-4.470161273919773,-0.44481947465170335
beliefs behavior,0,1,-4.470161273919773,-0.44481947465170335
follows selfish-investment,0,1,-4.470161273919773,-0.44481947465170335
institution trend,0,1,-4.470161273919773,-0.44481947465170335
financial burden,0,1,-4.470161273919773,-0.44481947465170335
consistent provides,0,1,-4.470161273919773,-0.44481947465170335
rounds provides,0,1,-4.470161273919773,-0.44481947465170335
pattern sfi,0,1,-4.470161273919773,-0.44481947465170335
involves high,0,1,-4.470161273919773,-0.44481947465170335
institution sets,0,1,-4.470161273919773,-0.44481947465170335
choices previous,0,1,-4.470161273919773,-0.44481947465170335
despite stating,0,1,-4.470161273919773,-0.44481947465170335
institution defectors,0,1,-4.470161273919773,-0.44481947465170335
sfi interests,0,1,-4.470161273919773,-0.44481947465170335
tighter budget,0,1,-4.470161273919773,-0.44481947465170335
mostly seen,0,1,-4.470161273919773,-0.44481947465170335
receive lower,0,1,-4.470161273919773,-0.44481947465170335
evidence cooperate,0,1,-4.470161273919773,-0.44481947465170335
rounds averages,0,1,-4.470161273919773,-0.44481947465170335
reward large,0,1,-4.470161273919773,-0.44481947465170335
institution need,0,1,-4.470161273919773,-0.44481947465170335
incentive contribute,0,1,-4.470161273919773,-0.44481947465170335
much depletes,0,1,-4.470161273919773,-0.44481947465170335
begin moderate,0,1,-4.470161273919773,-0.44481947465170335
contribution still,0,1,-4.470161273919773,-0.44481947465170335
members considering,0,1,-4.470161273919773,-0.44481947465170335
others mostly,0,1,-4.470161273919773,-0.44481947465170335
mcpr suggests,0,1,-4.470161273919773,-0.44481947465170335
resources future,0,1,-4.470161273919773,-0.44481947465170335
successful don,0,1,-4.470161273919773,-0.44481947465170335
exceeding average,0,1,-4.470161273919773,-0.44481947465170335
resources immediate,0,1,-4.470161273919773,-0.44481947465170335
varying contribution,0,1,-4.470161273919773,-0.44481947465170335
effect contribution,0,1,-4.470161273919773,-0.44481947465170335
zero-contribution strategy,0,1,-4.470161273919773,-0.44481947465170335
moderate previous,0,1,-4.470161273919773,-0.44481947465170335
needs balancing,0,1,-4.470161273919773,-0.44481947465170335
peers high-contributors,0,1,-4.470161273919773,-0.44481947465170335
depletes wealth,0,1,-4.470161273919773,-0.44481947465170335
defector behavior,0,1,-4.470161273919773,-0.44481947465170335
strategy optimal,0,1,-4.470161273919773,-0.44481947465170335
pattern aligns,0,1,-4.470161273919773,-0.44481947465170335
follow historical,0,1,-4.470161273919773,-0.44481947465170335
high enough,0,1,-4.470161273919773,-0.44481947465170335
significant excessive,0,1,-4.470161273919773,-0.44481947465170335
contribution despite,0,1,-4.470161273919773,-0.44481947465170335
pressure contribute,0,1,-4.470161273919773,-0.44481947465170335
mostly contribution,0,1,-4.470161273919773,-0.44481947465170335
common defect,0,1,-4.470161273919773,-0.44481947465170335
lower contributors,0,1,-4.470161273919773,-0.44481947465170335
significant punishment,0,1,-4.470161273919773,-0.44481947465170335
except high-contributors,0,1,-4.470161273919773,-0.44481947465170335
contribution indicating,0,1,-4.470161273919773,-0.44481947465170335
precedent developing,0,1,-4.470161273919773,-0.44481947465170335
behavior need,0,1,-4.470161273919773,-0.44481947465170335
reduction match,0,1,-4.470161273919773,-0.44481947465170335
requires balance,0,1,-4.470161273919773,-0.44481947465170335
successful maximizes,0,1,-4.470161273919773,-0.44481947465170335
yielded decent,0,1,-4.470161273919773,-0.44481947465170335
mostly selfish-institutional,0,1,-4.470161273919773,-0.44481947465170335
contributors present,0,1,-4.470161273919773,-0.44481947465170335
aligns balancing,0,1,-4.470161273919773,-0.44481947465170335
much sfi,0,1,-4.470161273919773,-0.44481947465170335
cooperate defect,0,1,-4.470161273919773,-0.44481947465170335
strategy group,0,1,-4.470161273919773,-0.44481947465170335
institution notable,0,1,-4.470161273919773,-0.44481947465170335
lead contribute,0,1,-4.470161273919773,-0.44481947465170335
amount global,0,1,-4.470161273919773,-0.44481947465170335
appears strategic,0,1,-4.470161273919773,-0.44481947465170335
apparent strategy,0,1,-4.470161273919773,-0.44481947465170335
sfi peers,0,1,-4.470161273919773,-0.44481947465170335
cooperate free-riding,0,1,-4.470161273919773,-0.44481947465170335
moderate below,0,1,-4.470161273919773,-0.44481947465170335
past cooperate,0,1,-4.470161273919773,-0.44481947465170335
moderate still,0,1,-4.470161273919773,-0.44481947465170335
consistency sfi,0,1,-4.470161273919773,-0.44481947465170335
return previous,0,1,-4.470161273919773,-0.44481947465170335
still mindful,0,1,-4.470161273919773,-0.44481947465170335
mcpr much,0,1,-4.470161273919773,-0.44481947465170335
institution still,0,1,-4.470161273919773,-0.44481947465170335
pattern historical,0,1,-4.470161273919773,-0.44481947465170335
sfi tends,0,1,-4.470161273919773,-0.44481947465170335
provides stable,0,1,-4.470161273919773,-0.44481947465170335
tend low-contributors,0,1,-4.470161273919773,-0.44481947465170335
payoff consideration,0,1,-4.470161273919773,-0.44481947465170335
significant pressure,0,1,-4.470161273919773,-0.44481947465170335
contribution chose,0,1,-4.470161273919773,-0.44481947465170335
institution mcpr,0,1,-4.470161273919773,-0.44481947465170335
contribution necessary,0,1,-4.470161273919773,-0.44481947465170335
considering developing,0,1,-4.470161273919773,-0.44481947465170335
historical average,0,1,-4.470161273919773,-0.44481947465170335
lower payoffs,0,1,-4.470161273919773,-0.44481947465170335
amounts sfi,0,1,-4.470161273919773,-0.44481947465170335
committing cooperate,0,1,-4.470161273919773,-0.44481947465170335
behavior avoid,0,1,-4.470161273919773,-0.44481947465170335
choices contribution,0,1,-4.470161273919773,-0.44481947465170335
beliefs high,0,1,-4.470161273919773,-0.44481947465170335
reduction consistent,0,1,-4.470161273919773,-0.44481947465170335
balancing past,0,1,-4.470161273919773,-0.44481947465170335
sfi developing,0,1,-4.470161273919773,-0.44481947465170335
following internal,0,1,-4.470161273919773,-0.44481947465170335
beliefs previous,0,1,-4.470161273919773,-0.44481947465170335
members low,0,1,-4.470161273919773,-0.44481947465170335
free riders,0,1,-4.470161273919773,-0.44481947465170335
sfi made,0,1,-4.470161273919773,-0.44481947465170335
follows recent,0,1,-4.470161273919773,-0.44481947465170335
followers standard,0,1,-4.470161273919773,-0.44481947465170335
consistent appears,0,1,-4.470161273919773,-0.44481947465170335
need resilience,0,1,-4.470161273919773,-0.44481947465170335
high-contributing mostly,0,1,-4.470161273919773,-0.44481947465170335
others act,0,1,-4.470161273919773,-0.44481947465170335
cooperate history,0,1,-4.470161273919773,-0.44481947465170335
large budget,0,1,-4.470161273919773,-0.44481947465170335
contribution 100k,0,1,-4.470161273919773,-0.44481947465170335
explore potential,0,1,-4.470161273919773,-0.44481947465170335
reward still,0,1,-4.470161273919773,-0.44481947465170335
optimizing payoff,0,1,-4.470161273919773,-0.44481947465170335
patterns institution,0,1,-4.470161273919773,-0.44481947465170335
rounds avoids,0,1,-4.470161273919773,-0.44481947465170335
mcpr consistent,0,1,-4.470161273919773,-0.44481947465170335
cooperate among,0,1,-4.470161273919773,-0.44481947465170335
lower average,0,1,-4.470161273919773,-0.44481947465170335
deviating institution,0,1,-4.470161273919773,-0.44481947465170335
sfi typically,0,1,-4.470161273919773,-0.44481947465170335
sfi commitment,0,1,-4.470161273919773,-0.44481947465170335
higher vulnerability,0,1,-4.470161273919773,-0.44481947465170335
constraints contribution,0,1,-4.470161273919773,-0.44481947465170335
sfi common,0,1,-4.470161273919773,-0.44481947465170335
balance recent,0,1,-4.470161273919773,-0.44481947465170335
others actions,0,1,-4.470161273919773,-0.44481947465170335
budget aligns,0,1,-4.470161273919773,-0.44481947465170335
performance institution,0,1,-4.470161273919773,-0.44481947465170335
incentivized institution,0,1,-4.470161273919773,-0.44481947465170335
followers selfish,0,1,-4.470161273919773,-0.44481947465170335
balance payoff,0,1,-4.470161273919773,-0.44481947465170335
institution follow,0,1,-4.470161273919773,-0.44481947465170335
index contribute,0,1,-4.470161273919773,-0.44481947465170335
sets precedent,0,1,-4.470161273919773,-0.44481947465170335
balances short-term,0,1,-4.470161273919773,-0.44481947465170335
country type,0,1,-4.470161273919773,-0.44481947465170335
minimally due,0,1,-4.470161273919773,-0.44481947465170335
pattern balancing,0,1,-4.470161273919773,-0.44481947465170335
sfi past,0,1,-4.470161273919773,-0.44481947465170335
apparent pressure,0,1,-4.470161273919773,-0.44481947465170335
consistency follow,0,1,-4.470161273919773,-0.44481947465170335
consideration mcpr,0,1,-4.470161273919773,-0.44481947465170335
index contribution,0,1,-4.470161273919773,-0.44481947465170335
behavior historical,0,1,-4.470161273919773,-0.44481947465170335
contribute low,0,1,-4.470161273919773,-0.44481947465170335
tendencies peer,0,1,-4.470161273919773,-0.44481947465170335
highly social,0,1,-4.470161273919773,-0.44481947465170335
data peer,0,1,-4.470161273919773,-0.44481947465170335
defectors contribute,0,1,-4.470161273919773,-0.44481947465170335
exploiting high,0,1,-4.470161273919773,-0.44481947465170335
incentives past,0,1,-4.470161273919773,-0.44481947465170335
options without,0,1,-4.470161273919773,-0.44481947465170335
followers sfi,0,1,-4.470161273919773,-0.44481947465170335
similar previous,0,1,-4.470161273919773,-0.44481947465170335
constraints long-run,0,1,-4.470161273919773,-0.44481947465170335
amount exceeding,0,1,-4.470161273919773,-0.44481947465170335
explore options,0,1,-4.470161273919773,-0.44481947465170335
strategic choice,0,1,-4.470161273919773,-0.44481947465170335
free-rider reputation,0,1,-4.470161273919773,-0.44481947465170335
act wait,0,1,-4.470161273919773,-0.44481947465170335
stick consistent,0,1,-4.470161273919773,-0.44481947465170335
seen institution,0,1,-4.470161273919773,-0.44481947465170335
received 20m,0,1,-4.470161273919773,-0.44481947465170335
options open,0,1,-4.470161273919773,-0.44481947465170335
country guidance,0,1,-4.470161273919773,-0.44481947465170335
incentives immediate,0,1,-4.470161273919773,-0.44481947465170335
reduction outweighs,0,1,-4.470161273919773,-0.44481947465170335
institution balancing,0,1,-4.470161273919773,-0.44481947465170335
lack cooperate,0,1,-4.470161273919773,-0.44481947465170335
tight budget,0,1,-4.470161273919773,-0.44481947465170335
free-riding accusations,0,1,-4.470161273919773,-0.44481947465170335
pressure peers,0,1,-4.470161273919773,-0.44481947465170335
contributors another,0,1,-4.470161273919773,-0.44481947465170335
contribute around,0,1,-4.470161273919773,-0.44481947465170335
