run,source_file,round_number,agent_id,agent_group,institution_choice,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,12,developing,SFI,114713.37142857144,0.0,110213.37142857144,1107950.4857142859,1107950.4857142859
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,13,developed,SI,-1254725.333333334,-571.0,-1060229.333333334,31847432.933333337,31847432.933333337
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,14,developed,SI,-1254725.333333334,148.0,-1263577.333333334,10586075.933333332,10586075.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,15,developing,SFI,-254462.62857142856,0.0,-258962.62857142856,143829.48571428578,143829.48571428578
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,16,developed,SI,7545274.666666666,-2714562.0,4821712.666666666,24120290.93333333,24120290.93333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,17,developing,SFI,114707.37142857144,0.0,110207.37142857144,937059.4857142859,937059.4857142859
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,18,developing,SFI,27537.371428571438,0.0,23037.371428571438,466999.48571428575,466999.48571428575
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,19,developing,SFI,144468.37142857144,0.0,139968.37142857144,961078.4857142859,961078.4857142859
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,20,developing,SFI,25537.371428571438,0.0,21037.371428571438,178827.48571428572,178827.48571428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,21,developed,SI,4755714.666666666,45.0,4746759.666666666,15112220.933333332,15112220.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,22,developed,SI,7545274.666666666,-1489981.0,6046293.666666666,26604661.93333333,26604661.93333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,23,developed,SI,-1254725.333333334,-1169.0,-1264894.333333334,11244131.933333332,11244131.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,24,developing,SFI,145537.37142857144,0.0,141037.37142857144,2808753.485714286,2808753.485714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,25,developed,SI,4745274.666666666,-376160.0,4360114.666666666,11883260.933333334,11883260.933333334
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,0,developing,SFI,33565.48571428572,0.0,33565.48571428572,282606.9714285715,282606.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,1,developing,SFI,152496.48571428572,0.0,152496.48571428572,983643.9714285715,983643.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,2,developed,SI,2300479.466666667,1326.0,2301805.466666667,17417490.4,17417490.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,3,developed,SI,4446883.466666667,-12.0,4446871.466666667,18227413.4,18227413.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,4,developing,SFI,-46434.51428571428,0.0,-46434.51428571428,326584.9714285715,326584.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,5,developed,SI,-1699520.5333333332,37800.0,-1491045.5333333332,18681072.4,18681072.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,6,developed,SI,2300479.466666667,-50995.0,2249484.466666667,18030374.4,18030374.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,7,developing,SFI,3565.4857142857218,0.0,3565.4857142857218,232640.9714285715,232640.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,8,developing,SFI,122735.48571428572,0.0,122735.48571428572,507911.9714285716,507911.9714285716
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,9,developing,SFI,-46434.51428571428,0.0,-46434.51428571428,388401.9714285715,388401.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,10,developed,SI,6300479.466666667,-37834.0,6262645.466666667,17805118.4,17805118.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,11,developing,SFI,122735.48571428572,0.0,122735.48571428572,1089884.9714285715,1089884.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,12,developing,SFI,122741.48571428572,0.0,122741.48571428572,1230691.9714285715,1230691.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,13,developed,SI,-1699520.5333333332,-875.0,-1529720.5333333332,30317712.400000006,30317712.400000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,14,developed,SI,5300479.466666667,-529378.0,4771101.466666667,15357177.399999999,15357177.399999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,15,developing,SFI,53565.48571428572,0.0,53565.48571428572,197394.9714285715,197394.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,16,developed,SI,9100479.466666667,-1589198.0,7511281.466666667,31631572.4,31631572.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,17,developing,SFI,122735.48571428572,0.0,122735.48571428572,1059794.9714285715,1059794.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,18,developing,SFI,-46434.51428571428,0.0,-46434.51428571428,420564.9714285715,420564.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,19,developing,SFI,152496.48571428572,0.0,152496.48571428572,1113574.9714285715,1113574.9714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,20,developing,SFI,33565.48571428572,0.0,33565.48571428572,212392.97142857144,212392.97142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,21,developed,SI,2300479.466666667,-18.0,2300461.466666667,17412682.4,17412682.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,22,developed,SI,9100479.466666667,-1503010.0,7597469.466666667,34202131.4,34202131.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,23,developed,SI,6300479.466666667,-285056.0,6015423.466666667,17259555.4,17259555.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,24,developing,SFI,25319.48571428572,0.0,25319.48571428572,2834072.9714285717,2834072.9714285717
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,25,developed,SI,2300479.466666667,-594094.0,1706385.4666666668,13589646.4,13589646.4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,0,developing,SFI,-54544.114285714284,0.0,-54544.114285714284,228062.85714285722,228062.85714285722
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,1,developing,SFI,144386.88571428572,0.0,144386.88571428572,1128030.8571428573,1128030.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,2,developed,SI,6933333.333333332,769839.0,7703172.333333332,25120662.73333333,25120662.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,3,developed,SI,6933333.333333332,-910570.0,6022763.333333332,24250176.73333333,24250176.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,4,developing,SFI,39455.885714285716,0.0,39455.885714285716,366040.8571428572,366040.8571428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,5,developed,SI,4933333.333333332,-451259.0,4780483.333333332,23461555.73333333,23461555.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,6,developed,SI,6933333.333333332,-900518.0,6032815.333333332,24063189.73333333,24063189.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,7,developing,SFI,25455.885714285716,0.0,25455.885714285716,258096.85714285722,258096.85714285722
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,8,developing,SFI,114625.88571428572,0.0,114625.88571428572,622537.8571428573,622537.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,9,developing,SFI,17209.885714285716,0.0,17209.885714285716,405611.8571428572,405611.8571428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,10,developed,SI,12933333.333333332,-2204.0,12931129.333333332,30736247.73333333,30736247.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,114625.88571428572,0.0,114625.88571428572,1204510.8571428573,1204510.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,114631.88571428572,0.0,114631.88571428572,1345323.8571428573,1345323.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,4933333.333333332,-31350.0,4901983.333333332,35219695.733333334,35219695.733333334
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,8933333.333333332,-6203294.0,2730039.333333332,18087216.73333333,18087216.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,100660.88571428572,0.0,100660.88571428572,298055.8571428572,298055.8571428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,4933333.333333332,-30597.0,4902736.333333332,36534308.733333334,36534308.733333334
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,114625.88571428572,0.0,114625.88571428572,1174420.8571428573,1174420.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,-154544.11428571428,0.0,-154544.11428571428,266020.8571428572,266020.8571428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,144386.88571428572,0.0,144386.88571428572,1257961.8571428573,1257961.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,25455.885714285716,0.0,25455.885714285716,237848.85714285716,237848.85714285716
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,4933333.333333332,3789.0,4937122.333333332,22349804.73333333,22349804.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,-3066666.666666668,-181347.0,-2949604.666666668,31252526.73333333,31252526.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,4933333.333333332,-20000.0,4913333.333333332,22172888.73333333,22172888.73333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,17209.885714285716,0.0,17209.885714285716,2851282.8571428573,2851282.8571428573
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,11933333.333333332,-73.0,11933260.333333332,25522906.733333334,25522906.733333334
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,-8063.542857142835,0.0,-8063.542857142835,219999.31428571438,219999.31428571438
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,140867.45714285717,0.0,140867.45714285717,1268898.3142857144,1268898.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,9042424.133333337,6375.0,9048799.133333337,34169461.86666667,34169461.86666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,7042424.133333337,-30880.0,7018676.133333337,31268852.866666667,31268852.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,-58063.542857142835,0.0,-58063.542857142835,307977.3142857144,307977.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,7042424.133333337,-50000.0,6992424.133333337,30453979.866666667,30453979.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,9042424.133333337,2875.0,9045299.133333337,33108488.866666667,33108488.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,-8063.542857142835,0.0,-8063.542857142835,250033.31428571438,250033.31428571438
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,111106.45714285717,0.0,111106.45714285717,733644.3142857144,733644.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,13690.457142857165,0.0,13690.457142857165,419302.3142857144,419302.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,-957575.8666666634,-2000.0,-952443.8666666634,29783803.866666667,29783803.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,11,developing,SFI,111106.45714285717,0.0,111106.45714285717,1315617.3142857144,1315617.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,12,developing,SFI,111112.45714285717,0.0,111112.45714285717,1456436.3142857144,1456436.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,13,developed,SI,7042424.133333337,-15180.0,7027244.133333337,42246939.866666675,42246939.866666675
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,14,developed,SI,8224243.133333337,-83800.0,8140443.133333337,26227659.866666667,26227659.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,15,developing,SFI,21936.457142857165,0.0,21936.457142857165,319992.3142857144,319992.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,16,developed,SI,7042424.133333337,-1740.0,7040684.133333337,43574992.866666675,43574992.866666675
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,17,developing,SFI,111106.45714285717,0.0,111106.45714285717,1285527.3142857144,1285527.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,18,developing,SFI,21936.457142857165,0.0,21936.457142857165,287957.3142857144,287957.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,19,developing,SFI,140867.45714285717,0.0,140867.45714285717,1398829.3142857144,1398829.3142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,20,developing,SFI,21936.457142857165,0.0,21936.457142857165,259785.31428571432,259785.31428571432
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,21,developed,SI,7042424.133333337,4650.0,7047074.133333337,29396878.866666667,29396878.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,22,developed,SI,7042424.133333337,-1125.0,7041299.133333337,38293825.86666667,38293825.86666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,23,developed,SI,9042424.133333337,2425.0,9044849.133333337,31217737.866666667,31217737.866666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,24,developing,SFI,13690.457142857165,0.0,13690.457142857165,2864973.3142857146,2864973.3142857146
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,25,developed,SI,9042424.133333337,-21800.0,9020624.133333337,34543530.866666675,34543530.866666675
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,0,developing,SFI,-47671.542857142864,0.0,-47671.542857142864,172327.77142857152,172327.77142857152
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,1,developing,SFI,151259.45714285714,0.0,151259.45714285714,1420157.7714285715,1420157.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,2,developed,SI,10109090.8,-1950.0,10107140.8,44276602.66666667,44276602.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,3,developed,SI,10109090.8,-360.0,10108730.8,41377583.66666667,41377583.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,4,developing,SFI,2328.457142857136,0.0,2328.457142857136,310305.77142857155,310305.77142857155
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,5,developed,SI,8109090.800000001,-450.0,8108640.800000001,38562620.66666667,38562620.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,6,developed,SI,10109090.8,-20120.0,10088970.8,43197459.66666667,43197459.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,7,developing,SFI,32328.457142857136,0.0,32328.457142857136,282361.77142857155,282361.77142857155
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,8,developing,SFI,121498.45714285714,0.0,121498.45714285714,855142.7714285715,855142.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,9,developing,SFI,-47671.542857142864,0.0,-47671.542857142864,371630.77142857155,371630.77142857155
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,10,developed,SI,5109090.800000001,-3636860.0,1691122.8000000007,31474926.666666668,31474926.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,11,developing,SFI,121498.45714285714,0.0,121498.45714285714,1437115.7714285715,1437115.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,12,developing,SFI,152328.45714285714,0.0,152328.45714285714,1608764.7714285715,1608764.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,13,developed,SI,8109090.800000001,-8990.0,8100100.800000001,50347040.66666667,50347040.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,14,developed,SI,9290909.8,-894045.0,8396864.8,34624524.66666667,34624524.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,15,developing,SFI,-47671.542857142864,0.0,-47671.542857142864,272320.77142857155,272320.77142857155
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,16,developed,SI,8109090.800000001,2830.0,8111920.800000001,51686913.66666667,51686913.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,17,developing,SFI,121498.45714285714,0.0,121498.45714285714,1407025.7714285715,1407025.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,18,developing,SFI,32328.457142857136,0.0,32328.457142857136,320285.77142857155,320285.77142857155
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,19,developing,SFI,151259.45714285714,0.0,151259.45714285714,1550088.7714285715,1550088.7714285715
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,20,developing,SFI,32328.457142857136,0.0,32328.457142857136,292113.77142857143,292113.77142857143
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,21,developed,SI,8109090.800000001,20145.0,8129235.800000001,37526114.66666667,37526114.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,22,developed,SI,109090.80000000075,1300.0,329282.80000000075,38623108.66666667,38623108.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,23,developed,SI,8109090.800000001,251360.0,8360450.800000001,39578188.66666667,39578188.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,24,developing,SFI,24082.457142857136,0.0,24082.457142857136,2889055.771428572,2889055.771428572
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,25,developed,SI,5109090.800000001,-1550000.0,3559090.8000000007,38102621.66666667,38102621.66666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,0,developing,SFI,-23329.14285714287,0.0,-23329.14285714287,148998.62857142865,148998.62857142865
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,1,developing,SFI,146601.85714285713,0.0,146601.85714285713,1566759.6285714286,1566759.6285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,2,developed,SI,7953167.866666671,1864.0,7955031.866666671,52231634.533333346,52231634.533333346
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,3,developed,SI,2953167.866666671,1503.0,2959228.866666671,44336812.533333346,44336812.533333346
